transaction_id,payment_method,card_type,status
TXN009348,PayPal,None,Failed
TXN009349,PayPal,None,Failed
TXN009350,Debit Card,MasterCard,Pending
TXN009351,Credit Card,MasterCard,Failed
TXN009352,Debit Card,None,Success
TXN009353,Crypto,None,Success
TXN009354,Crypto,None,Pending
TXN009355,Credit Card,MasterCard,Success
TXN009356,PayPal,None,Pending
TXN009357,PayPal,None,Pending
TXN009358,PayPal,None,Success
TXN009359,Debit Card,MasterCard,Pending
TXN009360,Crypto,None,Failed
TXN009361,Credit Card,Visa,Success
TXN009362,Debit Card,MasterCard,Failed
TXN009363,Credit Card,Visa,Pending
TXN009364,Debit Card,Amex,Pending
TXN009365,Debit Card,Visa,Failed
TXN009366,Bank Transfer,None,Failed
TXN009367,Credit Card,Amex,Failed
TXN009368,Debit Card,Amex,Pending
TXN009369,Crypto,None,Failed
TXN009370,Crypto,None,Pending
TXN009371,Credit Card,MasterCard,Pending
TXN009372,Crypto,None,Pending
TXN009373,Bank Transfer,None,Success
TXN009374,Credit Card,MasterCard,Pending
TXN009375,Crypto,None,Failed
TXN009376,Debit Card,Amex,Success
TXN009377,Debit Card,Visa,Failed
TXN009378,Debit Card,Amex,Pending
TXN009379,Bank Transfer,None,Failed
TXN009380,Bank Transfer,None,Failed
TXN009381,PayPal,None,Pending
TXN009382,Credit Card,None,Pending
TXN009383,Crypto,None,Success
TXN009384,PayPal,None,Pending
TXN009385,Crypto,None,Success
TXN009386,Crypto,None,Success
TXN009387,Debit Card,Visa,Pending
TXN009388,Bank Transfer,None,Failed
TXN009389,Crypto,None,Pending
TXN009390,PayPal,None,Pending
TXN009391,Crypto,None,Success
TXN009392,Debit Card,None,Pending
TXN009393,Crypto,None,Pending
TXN009394,Debit Card,None,Failed
TXN009395,Credit Card,Visa,Success
TXN009396,Crypto,None,Failed
TXN009397,Crypto,None,Failed
TXN009398,Crypto,None,Pending
TXN009399,Bank Transfer,None,Pending
TXN009400,Bank Transfer,None,Pending
TXN009401,Bank Transfer,None,Pending
TXN009402,Bank Transfer,None,Success
TXN009403,Credit Card,MasterCard,Success
TXN009404,Debit Card,Amex,Failed
TXN009405,PayPal,None,Success
TXN009406,Crypto,None,Success
TXN009407,PayPal,None,Pending
TXN009408,Credit Card,MasterCard,Failed
TXN009409,Debit Card,Visa,Failed
TXN009410,Debit Card,MasterCard,Failed
TXN009411,Credit Card,None,Pending
TXN009412,PayPal,None,Failed
TXN009413,Bank Transfer,None,Failed
TXN009414,Debit Card,MasterCard,Pending
TXN009415,Bank Transfer,None,Failed
TXN009416,Credit Card,MasterCard,Success
TXN009417,Credit Card,None,Success
TXN009418,Crypto,None,Pending
TXN009419,PayPal,None,Success
TXN009420,Bank Transfer,None,Failed
TXN009421,Debit Card,None,Failed
TXN009422,Credit Card,Amex,Pending
TXN009423,PayPal,None,Failed
TXN009424,Debit Card,MasterCard,Pending
TXN009425,Crypto,None,Pending
TXN009426,Crypto,None,Pending
TXN009427,Debit Card,None,Pending
TXN009428,Debit Card,None,Pending
TXN009429,Bank Transfer,None,Pending
TXN009430,Bank Transfer,None,Success
TXN009431,Crypto,None,Success
TXN009432,Crypto,None,Failed
TXN009433,Credit Card,Amex,Success
TXN009434,Crypto,None,Success
TXN009435,Debit Card,Visa,Pending
TXN009436,Bank Transfer,None,Failed
TXN009437,Crypto,None,Success
TXN009438,Crypto,None,Failed
TXN009439,PayPal,None,Success
TXN009440,Debit Card,Visa,Failed
TXN009441,Crypto,None,Success
TXN009442,Credit Card,Amex,Success
TXN009443,Bank Transfer,None,Pending
TXN009444,Credit Card,Amex,Success
TXN009445,Bank Transfer,None,Pending
TXN009446,Bank Transfer,None,Pending
TXN009447,Credit Card,Visa,Pending
TXN009448,PayPal,None,Failed
TXN009449,Bank Transfer,None,Failed
TXN009450,Credit Card,None,Pending
TXN009451,Debit Card,None,Pending
TXN009452,Bank Transfer,None,Failed
TXN009453,Bank Transfer,None,Pending
TXN009454,Crypto,None,Failed
TXN009455,Bank Transfer,None,Failed
TXN009456,Credit Card,None,Pending
TXN009457,Bank Transfer,None,Pending
TXN009458,Crypto,None,Failed
TXN009459,Bank Transfer,None,Success
TXN009460,Debit Card,None,Success
TXN009461,Bank Transfer,None,Failed
TXN009462,Debit Card,Amex,Failed
TXN009463,Bank Transfer,None,Failed
TXN009464,PayPal,None,Pending
TXN009465,Crypto,None,Failed
TXN009466,Bank Transfer,None,Pending
TXN009467,Debit Card,Visa,Success
TXN009468,Debit Card,Amex,Pending
TXN009469,PayPal,None,Success
TXN009470,Crypto,None,Pending
TXN009471,Crypto,None,Pending
TXN009472,PayPal,None,Success
TXN009473,Bank Transfer,None,Pending
TXN009474,PayPal,None,Success
TXN009475,Crypto,None,Failed
TXN009476,Crypto,None,Success
TXN009477,Crypto,None,Failed
TXN009478,Debit Card,Visa,Failed
TXN009479,Debit Card,Visa,Pending
TXN009480,Crypto,None,Success
TXN009481,PayPal,None,Pending
TXN009482,PayPal,None,Pending
TXN009483,Credit Card,None,Success
TXN009484,PayPal,None,Failed
TXN009485,Debit Card,Visa,Pending
TXN009486,Bank Transfer,None,Pending
TXN009487,PayPal,None,Failed
TXN009488,PayPal,None,Pending
TXN009489,Credit Card,MasterCard,Success
TXN009490,Credit Card,Visa,Pending
TXN009491,Debit Card,Visa,Pending
TXN009492,Bank Transfer,None,Pending
TXN009493,Crypto,None,Success
TXN009494,PayPal,None,Failed
TXN009495,Crypto,None,Success
TXN009496,Credit Card,MasterCard,Success
TXN009497,Crypto,None,Success
TXN009498,Bank Transfer,None,Pending
TXN009499,Credit Card,None,Pending
TXN009500,Crypto,None,Success
TXN009501,PayPal,None,Pending
TXN009502,Credit Card,MasterCard,Success
TXN009503,Debit Card,MasterCard,Failed
TXN009504,Crypto,None,Failed
TXN009505,Bank Transfer,None,Pending
TXN009506,Credit Card,Amex,Failed
TXN009507,PayPal,None,Pending
TXN009508,Credit Card,None,Pending
TXN009509,Debit Card,Amex,Failed
TXN009510,Credit Card,Visa,Success
TXN009511,Bank Transfer,None,Pending
TXN009512,Credit Card,Visa,Success
TXN009513,Crypto,None,Pending
TXN009514,Bank Transfer,None,Failed
TXN009515,Credit Card,Amex,Failed
TXN009516,Debit Card,Amex,Failed
TXN009517,Credit Card,MasterCard,Failed
TXN009518,PayPal,None,Failed
TXN009519,Bank Transfer,None,Pending
TXN009520,PayPal,None,Failed
TXN009521,Debit Card,Visa,Failed
TXN009522,Bank Transfer,None,Failed
TXN009523,PayPal,None,Pending
TXN009524,Credit Card,Visa,Pending
TXN009525,Credit Card,Amex,Failed
TXN009526,Bank Transfer,None,Success
TXN009527,Crypto,None,Success
TXN009528,PayPal,None,Success
TXN009529,PayPal,None,Pending
TXN009530,Credit Card,None,Success
TXN009531,Credit Card,Amex,Failed
TXN009532,Bank Transfer,None,Pending
TXN009533,Debit Card,MasterCard,Success
TXN009534,Crypto,None,Success
TXN009535,Credit Card,Amex,Failed
TXN009536,Crypto,None,Failed
TXN009537,Crypto,None,Failed
TXN009538,Debit Card,MasterCard,Success
TXN009539,Credit Card,Amex,Failed
TXN009540,Crypto,None,Success
TXN009541,PayPal,None,Pending
TXN009542,Credit Card,None,Failed
TXN009543,Debit Card,None,Success
TXN009544,Bank Transfer,None,Failed
TXN009545,Crypto,None,Success
TXN009546,PayPal,None,Success
TXN009547,Crypto,None,Success
TXN009548,PayPal,None,Failed
TXN009549,Debit Card,Visa,Pending
TXN009550,Credit Card,None,Pending
TXN009551,Crypto,None,Failed
TXN009552,Credit Card,None,Pending
TXN009553,Bank Transfer,None,Failed
TXN009554,Crypto,None,Pending
TXN009555,Credit Card,MasterCard,Pending
TXN009556,Credit Card,MasterCard,Success
TXN009557,Credit Card,MasterCard,Success
TXN009558,Crypto,None,Failed
TXN009559,PayPal,None,Pending
TXN009560,Bank Transfer,None,Success
TXN009561,Bank Transfer,None,Success
TXN009562,Debit Card,Visa,Success
TXN009563,Debit Card,Visa,Pending
TXN009564,Bank Transfer,None,Success
TXN009565,Debit Card,MasterCard,Failed
TXN009566,Credit Card,MasterCard,Pending
TXN009567,PayPal,None,Failed
TXN009568,Debit Card,Amex,Pending
TXN009569,Crypto,None,Failed
TXN009570,Bank Transfer,None,Success
TXN009571,Bank Transfer,None,Failed
TXN009572,Crypto,None,Pending
TXN009573,Debit Card,MasterCard,Failed
TXN009574,Credit Card,Visa,Pending
TXN009575,Bank Transfer,None,Success
TXN009576,Bank Transfer,None,Failed
TXN009577,Credit Card,Visa,Success
TXN009578,Crypto,None,Success
TXN009579,Debit Card,Visa,Failed
TXN009580,Bank Transfer,None,Pending
TXN009581,Crypto,None,Failed
TXN009582,Crypto,None,Pending
TXN009583,PayPal,None,Pending
TXN009584,PayPal,None,Pending
TXN009585,Debit Card,Visa,Success
TXN009586,Crypto,None,Success
TXN009587,Credit Card,Visa,Failed
TXN009588,Debit Card,None,Success
TXN009589,Debit Card,Amex,Failed
TXN009590,Crypto,None,Success
TXN009591,PayPal,None,Failed
TXN009592,PayPal,None,Success
TXN009593,Bank Transfer,None,Success
TXN009594,Bank Transfer,None,Pending
TXN009595,Bank Transfer,None,Failed
TXN009596,Bank Transfer,None,Pending
TXN009597,Bank Transfer,None,Success
TXN009598,Credit Card,None,Failed
TXN009599,Credit Card,Visa,Pending
TXN009600,Credit Card,Visa,Success
TXN009601,Debit Card,Visa,Success
TXN009602,Bank Transfer,None,Success
TXN009603,Debit Card,Amex,Failed
TXN009604,Credit Card,None,Success
TXN009605,Debit Card,Visa,Failed
TXN009606,Debit Card,MasterCard,Pending
TXN009607,Credit Card,MasterCard,Pending
TXN009608,Crypto,None,Success
TXN009609,Debit Card,None,Pending
TXN009610,Credit Card,MasterCard,Pending
TXN009611,Credit Card,Amex,Pending
TXN009612,PayPal,None,Success
TXN009613,PayPal,None,Pending
TXN009614,PayPal,None,Success
TXN009615,Crypto,None,Pending
TXN009616,Credit Card,Amex,Failed
TXN009617,Debit Card,None,Success
TXN009618,Crypto,None,Success
TXN009619,PayPal,None,Success
TXN009620,Credit Card,None,Pending
TXN009621,Credit Card,Amex,Failed
TXN009622,Credit Card,Amex,Success
TXN009623,Bank Transfer,None,Failed
TXN009624,Crypto,None,Success
TXN009625,PayPal,None,Pending
TXN009626,PayPal,None,Success
TXN009627,Debit Card,Amex,Pending
TXN009628,Crypto,None,Success
TXN009629,Crypto,None,Success
TXN009630,Bank Transfer,None,Pending
TXN009631,Debit Card,None,Pending
TXN009632,Bank Transfer,None,Pending
TXN009633,Crypto,None,Failed
TXN009634,Bank Transfer,None,Pending
TXN009635,Credit Card,Amex,Failed
TXN009636,Debit Card,MasterCard,Success
TXN009637,PayPal,None,Success
TXN009638,Bank Transfer,None,Failed
TXN009639,Crypto,None,Pending
TXN009640,Credit Card,Visa,Success
TXN009641,Debit Card,Amex,Pending
TXN009642,Crypto,None,Success
TXN009643,Bank Transfer,None,Success
TXN009644,Debit Card,None,Failed
TXN009645,PayPal,None,Pending
TXN009646,Debit Card,MasterCard,Failed
TXN009647,Debit Card,None,Failed
TXN009648,PayPal,None,Pending
TXN009649,Crypto,None,Failed
TXN009650,Credit Card,MasterCard,Failed
TXN009651,Crypto,None,Success
TXN009652,PayPal,None,Failed
TXN009653,Credit Card,Visa,Success
TXN009654,PayPal,None,Success
TXN009655,Debit Card,MasterCard,Success
TXN009656,PayPal,None,Pending
TXN009657,PayPal,None,Success
TXN009658,Credit Card,Visa,Pending
TXN009659,Credit Card,Amex,Success
TXN009660,PayPal,None,Pending
TXN009661,Credit Card,Amex,Failed
TXN009662,Debit Card,Visa,Success
TXN009663,PayPal,None,Pending
TXN009664,PayPal,None,Success
TXN009665,Crypto,None,Success
TXN009666,Crypto,None,Pending
TXN009667,Crypto,None,Failed
TXN009668,Crypto,None,Pending
TXN009669,Bank Transfer,None,Pending
TXN009670,Bank Transfer,None,Pending
TXN009671,PayPal,None,Failed
TXN009672,Bank Transfer,None,Failed
TXN009673,PayPal,None,Pending
TXN009674,Debit Card,Amex,Failed
TXN009675,Debit Card,MasterCard,Success
TXN009676,Bank Transfer,None,Failed
TXN009677,Bank Transfer,None,Pending
TXN009678,Credit Card,Visa,Pending
TXN009679,Bank Transfer,None,Success
TXN009680,Crypto,None,Success
TXN009681,Debit Card,MasterCard,Success
TXN009682,Crypto,None,Failed
TXN009683,Crypto,None,Success
TXN009684,Crypto,None,Pending
TXN009685,Debit Card,Visa,Success
TXN009686,Bank Transfer,None,Pending
TXN009687,Credit Card,Visa,Failed
TXN009688,Debit Card,Amex,Pending
TXN009689,Credit Card,None,Success
TXN009690,PayPal,None,Pending
TXN009691,Debit Card,Visa,Failed
TXN009692,Debit Card,Amex,Failed
TXN009693,Debit Card,Amex,Success
TXN009694,PayPal,None,Pending
TXN009695,Credit Card,Amex,Success
TXN009696,PayPal,None,Success
TXN009697,Debit Card,Visa,Failed
TXN009698,Credit Card,MasterCard,Failed
TXN009699,Bank Transfer,None,Success
TXN009700,Crypto,None,Failed
TXN009701,Credit Card,Visa,Success
TXN009702,PayPal,None,Success
TXN009703,PayPal,None,Success
TXN009704,PayPal,None,Pending
TXN009705,Crypto,None,Failed
TXN009706,Debit Card,None,Failed
TXN009707,Credit Card,Visa,Pending
TXN009708,PayPal,None,Success
TXN009709,PayPal,None,Failed
TXN009710,PayPal,None,Pending
TXN009711,Crypto,None,Failed
TXN009712,PayPal,None,Success
TXN009713,PayPal,None,Success
TXN009714,PayPal,None,Success
TXN009715,Credit Card,Visa,Success
TXN009716,Debit Card,Visa,Failed
TXN009717,PayPal,None,Pending
TXN009718,Debit Card,MasterCard,Failed
TXN009719,PayPal,None,Success
TXN009720,PayPal,None,Success
TXN009721,Credit Card,MasterCard,Failed
TXN009722,Credit Card,None,Failed
TXN009723,Credit Card,Visa,Success
TXN009724,Debit Card,Visa,Failed
TXN009725,PayPal,None,Success
TXN009726,PayPal,None,Success
TXN009727,Debit Card,Amex,Success
TXN009728,Credit Card,None,Pending
TXN009729,PayPal,None,Pending
TXN009730,Debit Card,MasterCard,Pending
TXN009731,Debit Card,Visa,Failed
TXN009732,Credit Card,Amex,Failed
TXN009733,Credit Card,MasterCard,Pending
TXN009734,Crypto,None,Success
TXN009735,Bank Transfer,None,Success
TXN009736,Bank Transfer,None,Pending
TXN009737,Bank Transfer,None,Success
TXN009738,Credit Card,Amex,Failed
TXN009739,Debit Card,MasterCard,Success
TXN009740,PayPal,None,Failed
TXN009741,Bank Transfer,None,Success
TXN009742,Debit Card,None,Failed
TXN009743,PayPal,None,Success
TXN009744,PayPal,None,Failed
TXN009745,Crypto,None,Failed
TXN009746,Crypto,None,Pending
TXN009747,Credit Card,None,Failed
TXN009748,Debit Card,MasterCard,Pending
TXN009749,Bank Transfer,None,Success
TXN009750,Debit Card,None,Pending
TXN009751,Debit Card,Amex,Failed
TXN009752,Bank Transfer,None,Failed
TXN009753,Crypto,None,Success
TXN009754,Credit Card,Visa,Success
TXN009755,Debit Card,Visa,Success
TXN009756,PayPal,None,Pending
TXN009757,PayPal,None,Failed
TXN009758,Bank Transfer,None,Success
TXN009759,Crypto,None,Failed
TXN009760,Crypto,None,Success
TXN009761,Bank Transfer,None,Failed
TXN009762,Credit Card,None,Success
TXN009763,Bank Transfer,None,Failed
TXN009764,Debit Card,Amex,Pending
TXN009765,Debit Card,None,Failed
TXN009766,Credit Card,Visa,Failed
TXN009767,Debit Card,MasterCard,Success
TXN009768,Debit Card,Amex,Pending
TXN009769,Crypto,None,Success
TXN009770,PayPal,None,Failed
TXN009771,Credit Card,Amex,Success
TXN009772,Credit Card,MasterCard,Pending
TXN009773,Crypto,None,Failed
TXN009774,Debit Card,Amex,Success
TXN009775,Credit Card,Amex,Success
TXN009776,PayPal,None,Failed
TXN009777,Bank Transfer,None,Failed
TXN009778,Bank Transfer,None,Failed
TXN009779,Bank Transfer,None,Pending
TXN009780,Bank Transfer,None,Failed
TXN009781,Debit Card,Amex,Pending
TXN009782,Bank Transfer,None,Pending
TXN009783,PayPal,None,Pending
TXN009784,Credit Card,Amex,Success
TXN009785,Bank Transfer,None,Pending
TXN009786,Crypto,None,Success
TXN009787,Crypto,None,Success
TXN009788,Crypto,None,Failed
TXN009789,Crypto,None,Failed
TXN009790,Credit Card,None,Failed
TXN009791,Bank Transfer,None,Success
TXN009792,Crypto,None,Pending
TXN009793,Bank Transfer,None,Pending
TXN009794,Bank Transfer,None,Pending
TXN009795,Debit Card,Amex,Failed
TXN009796,Crypto,None,Success
TXN009797,Crypto,None,Success
TXN009798,Crypto,None,Success
TXN009799,Credit Card,Visa,Success
TXN009800,Credit Card,MasterCard,Pending
TXN009801,Credit Card,Amex,Pending
TXN009802,Crypto,None,Pending
TXN009803,Bank Transfer,None,Pending
TXN009804,PayPal,None,Failed
TXN009805,Bank Transfer,None,Success
TXN009806,Bank Transfer,None,Failed
TXN009807,Debit Card,Visa,Success
TXN009808,Bank Transfer,None,Pending
TXN009809,PayPal,None,Pending
TXN009810,PayPal,None,Failed
TXN009811,PayPal,None,Failed
TXN009812,Bank Transfer,None,Failed
TXN009813,Bank Transfer,None,Pending
TXN009814,Credit Card,Visa,Pending
TXN009815,Bank Transfer,None,Pending
TXN009816,Debit Card,Visa,Success
TXN009817,Crypto,None,Failed
TXN009818,PayPal,None,Failed
TXN009819,Credit Card,Visa,Failed
TXN009820,Credit Card,MasterCard,Pending
TXN009821,Bank Transfer,None,Pending
TXN009822,Debit Card,None,Failed
TXN009823,Bank Transfer,None,Success
TXN009824,Credit Card,Visa,Pending
TXN009825,PayPal,None,Pending
TXN009826,Debit Card,MasterCard,Success
TXN009827,Credit Card,MasterCard,Success
TXN009828,PayPal,None,Pending
TXN009829,Bank Transfer,None,Success
TXN009830,Bank Transfer,None,Failed
TXN009831,Bank Transfer,None,Pending
TXN009832,Debit Card,Visa,Failed
TXN009833,PayPal,None,Success
TXN009834,Credit Card,Visa,Success
TXN009835,Debit Card,None,Failed
TXN009836,Crypto,None,Failed
TXN009837,Crypto,None,Failed
TXN009838,Debit Card,Visa,Success
TXN009839,Debit Card,Visa,Pending
TXN009840,Debit Card,MasterCard,Success
TXN009841,Debit Card,Visa,Success
TXN009842,Credit Card,Visa,Failed
TXN009843,Crypto,None,Failed
TXN009844,Credit Card,None,Pending
TXN009845,Crypto,None,Pending
TXN009846,Crypto,None,Failed
TXN009847,Debit Card,Amex,Failed
TXN009848,Debit Card,Visa,Failed
TXN009849,PayPal,None,Success
TXN009850,Crypto,None,Success
TXN009851,Crypto,None,Success
TXN009852,Crypto,None,Success
TXN009853,Debit Card,Visa,Pending
TXN009854,Debit Card,None,Pending
TXN009855,PayPal,None,Success
TXN009856,Debit Card,Amex,Failed
TXN009857,Crypto,None,Failed
TXN009858,Debit Card,None,Pending
TXN009859,Bank Transfer,None,Failed
TXN009860,Debit Card,None,Success
TXN009861,PayPal,None,Success
TXN009862,Debit Card,Visa,Pending
TXN009863,Crypto,None,Failed
TXN009864,PayPal,None,Pending
TXN009865,Crypto,None,Success
TXN009866,Bank Transfer,None,Pending
TXN009867,Bank Transfer,None,Success
TXN009868,Credit Card,None,Success
TXN009869,Debit Card,Visa,Failed
TXN009870,PayPal,None,Failed
TXN009871,Bank Transfer,None,Failed
TXN009872,PayPal,None,Success
TXN009873,PayPal,None,Pending
TXN009874,Debit Card,MasterCard,Pending
TXN009875,PayPal,None,Pending
TXN009876,Crypto,None,Failed
TXN009877,Crypto,None,Success
TXN009878,Bank Transfer,None,Pending
TXN009879,Debit Card,MasterCard,Failed
TXN009880,Debit Card,MasterCard,Success
TXN009881,Bank Transfer,None,Pending
TXN009882,Crypto,None,Pending
TXN009883,PayPal,None,Pending
TXN009884,Debit Card,None,Success
TXN009885,Debit Card,MasterCard,Success
TXN009886,Crypto,None,Success
TXN009887,Credit Card,MasterCard,Pending
TXN009888,Crypto,None,Success
TXN009889,Bank Transfer,None,Pending
TXN009890,Credit Card,MasterCard,Success
TXN009891,Bank Transfer,None,Pending
TXN009892,Crypto,None,Failed
TXN009893,Debit Card,None,Failed
TXN009894,Credit Card,None,Success
TXN009895,Crypto,None,Success
TXN009896,Bank Transfer,None,Success
TXN009897,Credit Card,Visa,Failed
TXN009898,Credit Card,MasterCard,Success
TXN009899,Crypto,None,Success
TXN009900,PayPal,None,Failed
TXN009901,PayPal,None,Pending
TXN009902,Credit Card,MasterCard,Success
TXN009903,Debit Card,Visa,Pending
TXN009904,Credit Card,Visa,Pending
TXN009905,Debit Card,Amex,Failed
TXN009906,Bank Transfer,None,Success
TXN009907,Crypto,None,Pending
TXN009908,Credit Card,Visa,Failed
TXN009909,PayPal,None,Success
TXN009910,Crypto,None,Failed
TXN009911,Credit Card,Amex,Failed
TXN009912,Credit Card,Visa,Success
TXN009913,PayPal,None,Failed
TXN009914,Debit Card,Amex,Failed
TXN009915,Crypto,None,Failed
TXN009916,Debit Card,MasterCard,Pending
TXN009917,Credit Card,None,Pending
TXN009918,Credit Card,Amex,Failed
TXN009919,PayPal,None,Failed
TXN009920,Credit Card,MasterCard,Success
TXN009921,Bank Transfer,None,Pending
TXN009922,PayPal,None,Pending
TXN009923,Debit Card,Visa,Success
TXN009924,Debit Card,Amex,Failed
TXN009925,Bank Transfer,None,Pending
TXN009926,Crypto,None,Pending
TXN009927,Debit Card,MasterCard,Success
TXN009928,Bank Transfer,None,Failed
TXN009929,Bank Transfer,None,Success
TXN009930,Debit Card,MasterCard,Failed
TXN009931,Bank Transfer,None,Failed
TXN009932,Bank Transfer,None,Success
TXN009933,Bank Transfer,None,Pending
TXN009934,Credit Card,Amex,Pending
TXN009935,Crypto,None,Success
